"id","character","source","translatedstr"
"ConnectionNpc_1211_A_09_00_0005(0)","金成　大蔵","そうそう、マエ話した海外でファッションショーな、
具体的に話が進み出したんや！","Yes, yes, the fashion show abroad that I told you about,
We're starting to talk about specifics!"
"ConnectionNpc_1211_A_09_00_0006(0)","P","本当ですか！　おめでとうございます！","Really? Congratulations!"
"ConnectionNpc_1211_A_09_00_0007(0)","金成　大蔵","時期はまだ来年の秋冬頃と先なんやけどな、
改めて頼んますわ","The time is still a long way off, though, around next fall/winter,
I'll ask you again."
"ConnectionNpc_1211_A_09_00_0008(0)","金成　大蔵","是非ともプロデューサーさんと仕事がしたい！
ルミナスの参加メンバーとコラボさせて欲しいねん！","I would very much like to work with the producer!
I want to collaborate with the participating members of Luminous!"
"ConnectionNpc_1211_A_09_00_0009(0)","P","……お話、ありがとうございます！","Thank you for the ...... story!"
"ConnectionNpc_1211_A_09_00_0010(0)","金成　大蔵","とは言え相手は世界や。ある程度根回しするにしても
最低限、それに見合うパフォーマンスが必要になる","However, we are dealing with the world, and even if we do put some groundwork in place, we will still have to do so.
At the very least, you'll need to perform up to it."
"ConnectionNpc_1211_A_09_00_0011(0)","金成　大蔵","これはアイドルだけの話やない。
彼女らを支え、動かすプロデューサーの技量も然りや","This is not just about idols.
The skill of the producers who support and move these girl is also a factor."
"ConnectionNpc_1211_A_09_00_0012(0)","金成　大蔵","……行けるか？","Can you go to ......?"
"ConnectionNpc_1211_A_09_00_0013(0)","P","最低限なんてダメですよ。
金成さんの仕掛け、最大限でお応えしてみせます！","Minimum is no good.
I will do my utmost to respond to Ms. Kinnari's tricks!"
"ConnectionNpc_1211_A_09_00_0014(0)","金成　大蔵","おおっ！
それでこそ、ワシの見込んだ男や！　ありがとうな！","Oh, wow!
That's the man I wanted to be!"
"ConnectionNpc_1211_A_09_00_0015(0)","金成　大蔵","ワシが求めんのは超一流の腕前や。世界相手に
アイドル動かすんには、必ず必要や","What I'm looking for is top-notch skill, against the world.
It is necessary to move the idol."
"ConnectionNpc_1211_A_09_00_0016(0)","P","わかりました。絶対に到達してみせます！","Okay, I will definitely reach it!"
"ConnectionNpc_1211_A_09_00_0017(0)","金成　大蔵","よう言うた！　頼むで、プロデューサー！","You said it! Please, producer!"
"ConnectionNpc_1211_A_09_00_0018(0)","P","はい！","Yes!"
"ConnectionNpc_1211_A_09_00_0019(0)","P","（金成さんの信頼を裏切る訳にはいかない。
今はただルミナスを信じて全力で頑張るしかない！）","(We cannot betray Ms. Kim Sung's trust.
Now we just have to believe in Luminous and give it our all!)"
"ConnectionNpc_1211_A_10_00_0001(0)","金成　大蔵","おっ、プロデューサーさん！
こっちや、こっち！","Whoa, producer!
This way, this way!"
"ConnectionNpc_1211_A_10_00_0002(0)","P","あ、はい！","Ah, yes!"
"ConnectionNpc_1211_A_10_00_0003(0)","P","（金成さんは、どこにいても変わらないな）","(Kim Sung, you never change, no matter where you are.)"
"ConnectionNpc_1211_A_10_00_0004(0)","金成　大蔵","まずは課題クリア、おめでとうさん","First of all, congratulations on completing your assignment."
"ConnectionNpc_1211_A_10_00_0005(0)","金成　大蔵","ようこの課題をクリアしてきたな。
プロデューサーとして、さらに伸びるで！","You've done a great job of completing this assignment.
As a producer, you'll grow even more!"
"ConnectionNpc_1211_A_10_00_0006(0)","P","ありがとうございます！","Thank you very much!"
"ConnectionNpc_1211_A_10_00_0007(0)","金成　大蔵","プロデューサーさんには、もう無茶苦茶感謝しとる！
ルミナスは世界のどこにでも通用するアイドルや！","I am already absurdly grateful to the producer!
Luminous is an idol that can be used anywhere in the world!"
"ConnectionNpc_1211_A_10_00_0008(0)","P","そんなに褒められると、少し照れくさいですが……。
ありがとうございます！","I'm a little embarrassed to be praised that much. ......
Thank you very much!"
"ConnectionNpc_1211_A_10_00_0009(0)","金成　大蔵","プロデューサーさんのその手腕……
このワシのモトで振るってみる気ィ、無いか？","That skill of the producer: ......
Are you ready to try your hand at this eagle moto?"
"ConnectionNpc_1211_A_10_00_0010(0)","P","ええっ！？","Eh?"
"ConnectionNpc_1211_A_10_00_0011(0)","P","（こ、これって、引き抜きってやつじゃ……）","(Isn't this what they call pulling out? ......)"
"ConnectionNpc_1211_A_10_00_0012(0)","金成　大蔵","プロデューサーさんを支えてるスタッフや、
育ててきたアイドルの子たちを悪ぅ言う気は無いんや","The staff and supporting producers,
I'm not trying to say anything bad about the idols I've raised."
"ConnectionNpc_1211_A_10_00_0013(0)","金成　大蔵","ただ純粋にプロデューサーさんの腕が欲しい！
ワシの右腕、いずれは後継者として育ててみたい！","I just genuinely want the producer's arm!
I would like to raise her as my right hand man and eventually as my successor!"
"ConnectionNpc_1211_A_10_00_0014(0)","金成　大蔵","おたくの事務所には筋を通す！
要求する額面は一括で全額支払う！","It makes sense to your office!
The amount requested is to be paid in full in a lump sum!"
"ConnectionNpc_1211_A_10_00_0015(0)","金成　大蔵","ワシの生きてきた証でもある金を、
一気に使う時が来たと、ビビッと来たんや！","The gold is the proof of my life,
I was scared that it was time to use it all at once!"
"ConnectionNpc_1211_A_10_00_0016(0)","P","俺をそこまで高く評価してくれた事、感謝します","Thank you for thinking so highly of me."
"ConnectionNpc_1211_A_10_00_0017(0)","P","…………でも、申し訳ありません！
俺には、やらなくちゃいけない事があるんです","Sorry, also at ............!
I have something I have to do."
"ConnectionNpc_1211_A_10_00_0018(0)","金成　大蔵","……どうしてもアカンか？","...... Why are you so acorned?"
"ConnectionNpc_1211_A_10_00_0019(0)","P","……はい","...... yes"
"ConnectionNpc_1211_A_10_00_0020(0)","金成　大蔵","今すぐに答える必要は無いねんで？
それでもアカンか？","I don't have to answer right now, do I?
Still a problem?"
"ConnectionNpc_1211_A_10_00_0021(0)","P","はい！","Yes!"
"ConnectionNpc_1211_A_10_00_0022(0)","金成　大蔵","……さよか。
かっかっかっ、この金成大蔵、見事にフラれたわい！","...... Sayoka."
"ConnectionNpc_1211_A_10_00_0023(0)","P","……すみません","Sorry ......"
"ConnectionNpc_1211_A_10_00_0024(0)","金成　大蔵","もう、いつまでショボくれてんねんな～。
話は水に流して、昼食を愉しもうやないか！","How long are you going to keep on shabbing!
Let's let bygones be bygones and enjoy our lunch!"
"ConnectionNpc_1211_A_10_00_0025(0)","P","あ、はい！","Ah, yes!"
"ConnectionNpc_1211_A_10_00_0026(0)","P","（金成さんのお話を断った事に悔いは無い。
今まで以上に、この仕事を頑張っていこう！）","(I have no regrets about turning down Kinsei-san's offer.
Let's work harder at this job than we ever have before!)"
"ConnectionNpc_1211_B_01_00_0001(0)","","トゥルルルルル……ピッ","Trullu ...... bleep"
"ConnectionNpc_1211_B_01_00_0002(0)","P","もしもし？","Hello?"
"ConnectionNpc_1211_B_01_00_0003(0)","金成　大蔵","おう、兄ちゃん！　ワシやワシ、ワシ！
ちょお待て、新手の詐欺ちゃうで！　金成や！","Oh, brother! Eagle, eagle, eagle!
Wait a minute, it's not a new scam!"
"ConnectionNpc_1211_B_01_00_0004(0)","P","ああ、金成さんでしたか！　お疲れ様です。
……どうかされましたか？","Oh, it was Ms. Kim Seong! Thank you for your hard work.
...... What did you do?"
"ConnectionNpc_1211_B_01_00_0005(0)","金成　大蔵","今な、事務所近くの喫茶店におんねんけど、
すぐ来れたりするか？","I'm at a coffee shop near my office,
Can you come soon?"
"ConnectionNpc_1211_B_01_00_0006(0)","P","あ、はい、わかりました！","Ah, yes, I understand!"
"ConnectionNpc_1211_B_01_00_0007(0)","P","お待たせしました！","Thank you for your patience!"
"ConnectionNpc_1211_B_01_00_0008(0)","金成　大蔵","おっ、兄ちゃん！
今度ワシな、新手のビジネス仕掛けんねん！","Whoa, bro!
I'm going to start a new kind of business!"
"ConnectionNpc_1211_B_01_00_0009(0)","金成　大蔵","無名やけどエエセンスしたファッションデザイナーと
話つけて、若者向けの新ブランドを立ち上げんねや","A fashion designer who is unknown but has a good sense of fashion and
Talk to them and start a new brand for young people."
"ConnectionNpc_1211_B_01_00_0010(0)","金成　大蔵","けどな、無名やし、ホンマに行けるかどうか、
このワシにもわからん……","But I'm not sure if I can really go,
Even this eagle doesn't understand ......"
"ConnectionNpc_1211_B_01_00_0011(0)","金成　大蔵","そこでや！　試作品を兄ちゃんトコに送るさけ、
若い子ォの反応をな、知らせて欲しいんや","So, I'm going to send the prototype to my brother's office,
I want you to let me know how the young people react."
"ConnectionNpc_1211_B_01_00_0012(0)","金成　大蔵","速乾性の機能優先の優れモンやで！
どや、悪い取引ちゃうやろ？","It is an excellent product that prioritizes quick-drying functionality!
Hey, it's not a bad deal, is it?"
"ConnectionNpc_1211_B_01_00_0013(0)","Ｐ","ありがとうございます！
みんなに着てもらって、感想をお伝えします！","Thank you very much!
I will have everyone try it on and let you know what they think!"
"ConnectionNpc_1211_B_02_00_0001(0)","P","（事務所への帰り道、俺は金成さんに呼び出され、
ルミナス事務所近くの喫茶店へと向かっていた）","(On my way back to the office, I was called by Kinsei-san,
(They were headed to a coffee shop near the Luminous office.)"
"ConnectionNpc_1211_B_02_00_0002(0)","P","お待たせしました、金成さん！","Sorry to keep you waiting, Kinsei-san!"
"ConnectionNpc_1211_B_02_00_0003(0)","金成　大蔵","おっ、兄ちゃん！　こないだ立ち上げた
ファッションブランドな、どエラく好調やねん！","Whoa, bro! I started up the other day.
Fashion brands are doing very well!"
"ConnectionNpc_1211_B_02_00_0004(0)","P","それはおめでとうございます！","Congratulations on that!"
"ConnectionNpc_1211_B_02_00_0005(0)","金成　大蔵","ほんでな、今度、ワシが投資している製菓店と
タイアップさせよ思てな……","So, I'm going to go to a confectionery store that I invested in.
Let's tie it up: ......"
"ConnectionNpc_1211_B_02_00_0006(0)","金成　大蔵","ブランド発展のため、兄ちゃんトコの若い子ォの
協力、また頼んますわ！　このとーり！","For the development of the brand, the young children of my brother's family
Cooperation, I'll ask you again!"
"ConnectionNpc_1211_B_02_00_0007(0)","P","わ、わかりましたから、頭を上げてください","Okay, okay, please raise your head."
"ConnectionNpc_1211_B_02_00_0008(0)","金成　大蔵","新デザインのシャツと一緒に菓子も回すわ。
若い子、好っきゃろ？","I'll turn in the candy along with the newly designed shirts.
You like young girls, don't you?"
"ConnectionNpc_1211_B_02_00_0009(0)","P","ありがとうございます。
みんな喜ぶと思います！","Thank you very much.
I think everyone will be pleased!"
"ConnectionNpc_1211_B_03_00_0001(0)","P","（事務所への帰り道、俺は金成さんからの電話で
ルミナス事務所近くの喫茶店へと呼び出された）","(On the way back to the office, I got a call from Kinsei-san.
(Called to a coffee shop near the Luminous office.)"
"ConnectionNpc_1211_B_03_00_0002(0)","P","金成さん、お待たせしました！","Thank you for your patience, Kinsei-san!"
"ConnectionNpc_1211_B_03_00_0003(0)","金成　大蔵","おっ、プロデューサーさん！
わざわざ呼び出してスマンなぁ","Whoa, producer!
Sorry to call you all the way out here."
"ConnectionNpc_1211_B_03_00_0004(0)","P","いえいえ、お気になさらず。
……それで、今日は？","No, no, don't worry about it.
......So, what's today?"
"ConnectionNpc_1211_B_03_00_0005(0)","金成　大蔵","製菓店とのタイアップ効果もあってな、
ファッションブランド、ホンマ順調やねん！","There's also the effect of the tie-up with the confectionery store,
The fashion brand is really doing well!"
"ConnectionNpc_1211_B_03_00_0006(0)","金成　大蔵","ほいで今度、海外にも進出する事にしたんや","And now we've decided to expand overseas."
"ConnectionNpc_1211_B_03_00_0007(0)","P","もう海外進出ですか。すごいですね！","You've already made your way overseas, isn't that great?"
"ConnectionNpc_1211_B_03_00_0008(0)","金成　大蔵","でもな、今抱えとるデザイナーだけやと
明らかにキャパオーバーやねん","But, you know, if it's just the designers we have now...
It's clearly overcapacity."
"ConnectionNpc_1211_B_03_00_0009(0)","金成　大蔵","でな、知り合いのデザイナーを何人かテストして、
やっとひとり、ワシの目ェに止まった奴がおったんや","So, I tested a few designers I know,
Finally, one of them caught my eye."
"ConnectionNpc_1211_B_03_00_0010(0)","金成　大蔵","そいつがデザインした、海外でもイケる『楽しい』を
テーマにした自信作が上がったんはエエねんけど……","She designed a ""fun"" product that can be used overseas as well.
It's great that you've come up with a confident work on the theme, but ......"
"ConnectionNpc_1211_B_03_00_0011(0)","P","仰りたい事はわかりました。ルミナスの子たちで
よければ、また協力させてください","I understand what you are saying, with the luminous children.
If you don't mind, let me help you again."
"ConnectionNpc_1211_B_03_00_0012(0)","金成　大蔵","ホンマか！　助かるわ！
ほんなら、早速送らせてもらうわ！","That's a big help!
Well, I'll send it to you as soon as I can!"
"ConnectionNpc_1211_B_03_00_0013(0)","P","こちらこそ、いつもありがとうございます！","Thank you for your continued support as well!"
"ConnectionNpc_1211_B_04_00_0001(0)","P","（事務所への帰り道、俺は金成さんからの電話で
とあるレストランへと呼び出された）","(On the way back to the office, I got a call from Kinsei-san.
(I was summoned to a certain restaurant.)"
"ConnectionNpc_1211_B_04_00_0002(0)","P","お待たせしました！","Thank you for your patience!"
"ConnectionNpc_1211_B_04_00_0003(0)","金成　大蔵","おっ、プロデューサーさん！
今日、時間、大丈夫なん？","Whoa, producer!
Are you sure you have time today?"
"ConnectionNpc_1211_B_04_00_0004(0)","P","はい。特に急ぎの仕事は入ってませんから。
……それで、今日は？","Yes, I don't have any urgent business.
......So, what's today?"
"ConnectionNpc_1211_B_04_00_0005(0)","金成　大蔵","今度ワシな、
スーパー銭湯を手掛けることになったんや","Next time, I'll be an eagle,
I'm going to be working on a super public bathhouse."
"ConnectionNpc_1211_B_04_00_0006(0)","P","スーパー銭湯ですか。
それはまた手広い事業ですね","Is it a super public bathhouse?
That's another extensive undertaking."
"ConnectionNpc_1211_B_04_00_0007(0)","金成　大蔵","でもな、ただのスーパー銭湯じゃおもんない！
ちゅう事で、参考に各地の温泉巡りをして来たんや","But, you know, a mere super public bath is not interesting!
So I went on a tour of hot springs around the country for reference."
"ConnectionNpc_1211_B_04_00_0008(0)","金成　大蔵","土産代わりに、温泉巡りでインスパイアされて作った
デザインのＴシャツ、送らせてもらうわ！","Instead of souvenirs, I made them inspired by a tour of hot springs.
I'll send you a T-shirt with my design!"
"ConnectionNpc_1211_B_04_00_0009(0)","P","ありがとうございます！","Thank you very much!"
"ConnectionNpc_1211_B_04_00_0010(0)","金成　大蔵","金っちゅうんはな、
喜んでもらえるために、あんねんで","Money is the key,
Anneende to make you happy."
"ConnectionNpc_1211_B_04_00_0011(0)","金成　大蔵","……今更言うんもアレやねんけどな、
今日は一緒にメシ食う約束、果たさせてもらうで","......I know it's too late to say this, but...,
I'll make good on my promise to have dinner with you today."
"ConnectionNpc_1211_B_05_00_0001(0)","金成　大蔵","おっ、プロデューサーさん！
会えてよかったわ！","Whoa, producer!
It's good to see you!"
"ConnectionNpc_1211_B_05_00_0002(0)","P","あれ、金成さん！
こんなところでどうしたんですか？","Oh, Ms. Kim Seong!
What's going on here?"
"ConnectionNpc_1211_B_05_00_0003(0)","金成　大蔵","おたくの事務所に
挨拶してきたトコなんや","Your office.
I just came to say hello."
"ConnectionNpc_1211_B_05_00_0004(0)","金成　大蔵","今までプロデューサーさんとルミナスには
エラい世話になったさかいなぁ","I've been a producer and a luminous one so far.
I owe you so much."
"ConnectionNpc_1211_B_05_00_0005(0)","P","世話だなんて、そんな……。
こちらこそ、金成さんにはいろいろ教えて頂きました","It's such a ...... that it's a care.
Thank you, too, Ms. Kinnari, for teaching me so much!"
"ConnectionNpc_1211_B_05_00_0006(0)","金成　大蔵","ほんでな、ルミナスの為にウチのトップデザイナーに
デザインさせたＴシャツを回させてもらう事にしたわ","So, I've got our top designer for Luminous.
I've decided to let you circulate the t-shirts I had you design."
"ConnectionNpc_1211_B_05_00_0007(0)","P","え！？　ル、ルミナスのＴシャツを、ですか？","What? Luminous T-shirts, you say?"
"ConnectionNpc_1211_B_05_00_0008(0)","金成　大蔵","話はもう高木社長と全部つけてある。
もちろん、お礼やから、タダやで","I've already had all the talks with Manager Takagi.
Of course, it's a thank-you, so it's free."
"ConnectionNpc_1211_B_05_00_0009(0)","金成　大蔵","タダっちゅうても、失敗作とかちゃうで！
このワシ自ら何度もダメ出し入れた力作や！","Free doesn't mean a failed product!
This is a masterpiece that I myself have repeatedly rejected!"
"ConnectionNpc_1211_B_05_00_0010(0)","金成　大蔵","ルミナスの『華やかさ』をテーマにした自信作や。
気に入ってくれるとエエんやけどな","I'm confident that Luminous' theme of ""glamour"" is a good one.
I hope you like it."
"ConnectionNpc_1211_B_05_00_0011(0)","P","絶対気に入りますよ！
ありがとうございます！","You will absolutely love it!
Thank you very much!"
"ConnectionNpc_1211_B_05_00_0012(0)","P","……ところで、その旅行鞄、
どこかへ出張されるんですか？","...... By the way, that travel bag,
Are you going on a business trip somewhere?"
"ConnectionNpc_1211_B_05_00_0013(0)","金成　大蔵","新規の儲け話のネタ集めに
世界を飛び回って来るっちゅうだけの話や","To collect new profitable stories.
I'm just saying that I'm going to fly around the world."
"ConnectionNpc_1211_B_05_00_0014(0)","P","せ、世界中を……ですか？
それで、今度は何を仕掛ける気なんです？","Is ...... the only way to get around the world?
So, what are you going to do now?"
"ConnectionNpc_1211_B_05_00_0015(0)","金成　大蔵","それはな……まだヒ・ミ・ツや♪","That's ...... still a secret... ♪"
"ConnectionNpc_1211_B_05_00_0016(0)","P","ははは……タフですね、金成さんは","Haha ...... tough, Kim Sung!"
"ConnectionNpc_1211_B_05_00_0017(0)","金成　大蔵","取り敢えずは例のファッションショーや。
……絶対に成功させよな","For now, let's go to the fashion show.
...... Make sure it's a success!"
"ConnectionNpc_1211_B_05_00_0018(0)","P","はい！","Yes!"
"ConnectionNpc_1211_B_05_00_0019(0)","金成　大蔵","ほな、そろそろ行くわ。
フィンランド行きの飛行機に乗らなアカンねん","Well, I'd better get going.
I have to get on a plane to Finland."
"ConnectionNpc_1211_B_05_00_0020(0)","P","フィンランドって……
まさかサウナ巡りじゃないですよね？","Finland is ......
You're not going on a sauna tour, are you?"
"ConnectionNpc_1211_B_05_00_0021(0)","金成　大蔵","ん～、１５点ちゅうトコやな。
今度会う時までにツッコミの勉強しといてや","Well, I would give it a score of 15.
You'd better learn how to make a joke by the time I see you again."
"ConnectionNpc_1211_B_05_00_0022(0)","P","（俺が金成さんくらいの歳になった時、
あのバイタリティを持っているだろうか？）","(When I was about Kinsei-san's age,
Would she have that vitality?)"
"ConnectionNpc_1211_B_05_00_0023(0)","P","（……そんな先のことは分からないけど、
今この時を、もっと精力的に頑張っていこう！）","(...... I don't know about that far ahead,
Let's make this moment more energetic!)"
