"id","character","source","translatedstr"
"ConnectionNpc_1213_A_08_00_0012(0)","川原","ボクに聞いてどうする？","Why are you asking me?"
"ConnectionNpc_1213_A_08_00_0013(0)","P","川原さんには、深い何かを感じます。
だから俺も、川原さんに聞いてみたくなったんです","I sense something deep in Kawahara-san.
That's why I wanted to ask Kawahara-san, too."
"ConnectionNpc_1213_A_08_00_0014(0)","川原","……そういうことか。
……ボクの話ということか……","...... That's what I mean.
You mean ......Boku's story. ......"
"ConnectionNpc_1213_A_08_00_0015(0)","川原","……波だな。海かもしれない","...... waves...could be the ocean."
"ConnectionNpc_1213_A_08_00_0016(0)","P","なるほど！　海ですか……","I see! Is it the ocean? ......"
"ConnectionNpc_1213_A_08_00_0017(0)","川原","プロデューサーは海の様な心にて人に接するものだ。
足掻くキミは、溺れているようだがね。ともあれ……","Producers treat people with a heart like the sea.
You're drowning in your own footsteps, though... anyway: ......"
"ConnectionNpc_1213_A_08_00_0018(0)","川原","水底へようこそ。
キミに祝福あれ","Welcome to the bottom of the water.
Bless you."
"ConnectionNpc_1213_A_08_00_0019(0)","P","（！？　何だか不思議と力が湧いて来るような……）","(!!!) Somehow it seems to be strangely empowering (......)"
"ConnectionNpc_1213_A_08_00_0020(0)","川原","ボクの言葉はキミに潜在している力を肯定するのみ。
既にキミの力は深まっている","My words only affirm your potential power.
Already your power is deepening."
"ConnectionNpc_1213_A_08_00_0021(0)","川原","キミの息は、まだ保ちそうだ。さらに潜ればいい","You'll still be breathing, you just need to dive deeper."
"ConnectionNpc_1213_A_08_00_0022(0)","P","自信が出てきました。
ありがとうございます！","I feel more confident.
Thank you very much!"
"ConnectionNpc_1213_A_08_00_0023(0)","P","川原さんと話してると、もっとルミナスのメンバーと
話したくなりますね！","Talking with Kawahara-san, I'd like to talk more with the members of Luminous.
I'd like to talk about it!"
"ConnectionNpc_1213_A_08_00_0024(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_08_00_0025(0)","P","（川原さんの課題でこんな力がついていたなんて……
何だか不思議な人だな……）","(I didn't realize how much power I had gained from Kawahara-san's assignments. ......
She's kind of a mystery (......)."
"ConnectionNpc_1213_A_09_00_0001(0)","P","（メールで連絡したら、
この川原で会おうって返事だけ来ていたけど……）","(If you email me,
(I only got a reply saying to meet at this riverbank, but ......)"
"ConnectionNpc_1213_A_09_00_0002(0)","P","川原さんは、ここで何を見ているのかな……？","What is Kawahara-san looking at here: ......?"
"ConnectionNpc_1213_A_09_00_0003(0)","P","色々とお話をしてきたけど、
川原さん、空間プロデューサーって言ってたよな……","We've talked about a lot of things,
Kawahara-san, you said you were a space producer: ......"
"ConnectionNpc_1213_A_09_00_0004(0)","P","うちの社長と同年代、もしくは近辺の年齢だとして、
もしかして業界の大先輩なんじゃ……","Let's say you are the same age as our president, or near the same age,
Maybe you're a big senior in the industry. ......"
"ConnectionNpc_1213_A_09_00_0005(0)","川原","人のことを詮索する前に、
自分自身をもっと知った方がいいんじゃないか？","Before prying into people's affairs,
Maybe you should get to know yourself better."
"ConnectionNpc_1213_A_09_00_0006(0)","P","か、川原さん！？","Ka, Kawahara-san!"
"ConnectionNpc_1213_A_09_00_0007(0)","川原","死角が取れたのかな。……キミがまだまだなのか、
ボクがまだ進化できるということなのか……","I wonder if the blind spot has been removed. ...... Kimi is not quite there yet,
Does that mean I can still evolve? ......"
"ConnectionNpc_1213_A_09_00_0008(0)","川原","まあ、いい。
今日は何の話かな？","Well, okay.
What are we talking about today?"
"ConnectionNpc_1213_A_09_00_0009(0)","P","川原さんのアドバイスは、みんなとの
コミュニケーションの参考にさせてもらっています！","Kawahara-san's advice is to work with everyone
I am using it as a reference for communication!"
"ConnectionNpc_1213_A_09_00_0010(0)","P","それで、どうして川原さんは
アイドルたちと話をするように言うのか","So, why is Kawahara-san
You tell them to talk to their idols."
"ConnectionNpc_1213_A_09_00_0011(0)","P","それを知りたくて……。
川原さんの話が聞きたいんです","That's what I wanted to know. ......
I want to hear what Kawahara-san has to say."
"ConnectionNpc_1213_A_09_00_0012(0)","川原","ボクの話、か……","My story, or ......"
"ConnectionNpc_1213_A_09_00_0013(0)","P","川原さんのおかげで、プロデューサーとしての
経験値を上げることができました","Thanks to Kawahara-san, as a producer
We were able to increase our experience."
"ConnectionNpc_1213_A_09_00_0014(0)","P","だから、川原さんのことを知ることで、
もっと経験値を積むことができると思ったんです","So, by knowing Kawahara-san,
I figured I could gain more experience."
"ConnectionNpc_1213_A_09_00_0015(0)","P","川原さんが何を見ているかを知ることで、
自分の見るべきものが分かる気がして……","By knowing what Kawahara-san sees,
I feel like I know what I need to see. ......"
"ConnectionNpc_1213_A_09_00_0016(0)","P","ダメでしょうか？","No?"
"ConnectionNpc_1213_A_09_00_0017(0)","川原","…………。
そろそろ、この川原とも別れようかと思っていたんだ",".............
I was thinking it was time to part ways with this riverbank."
"ConnectionNpc_1213_A_09_00_0018(0)","川原","わかった。
課題をクリアしたら話をしよう","I understand.
Let's talk after you complete the task."
"ConnectionNpc_1213_A_09_00_0019(0)","川原","ボクからキミへの最後の課題だ……","This is my last assignment to you: ......"
"ConnectionNpc_1213_A_09_00_0020(0)","川原","もっと多く、アイドルとのコミュニケーションを
重ねなさい。これをクリアしたら、また来るといい","More, communicate with your idols.
Stack them up, and when you're through with this, you can come back for more."
"ConnectionNpc_1213_A_09_00_0021(0)","P","わかりました。
コミュニケーションを重ねてきます！","I understand.
We will continue to communicate with them!"
"ConnectionNpc_1213_A_09_00_0022(0)","P","頑張ります！","I will do my best!"
"ConnectionNpc_1213_A_09_00_0023(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_09_00_0024(0)","P","（プロデューサーとして自分に何ができるのか……。
ルミナスのみんなと、もっと話していかないとな！）","(What can I do for myself as a producer? .......
I need to talk more with everyone at Luminous!)"
"ConnectionNpc_1213_A_10_00_0001(0)","P","（あれからまた、メンバーとの会話を重ねた。
川原に会いに行こう……）","(Since then, I've had another series of conversations with the members.
(Let's go see the riverbanks: ......)"
"ConnectionNpc_1213_A_10_00_0002(0)","川原","この前、ルミナスのステージを観させてもらった","I got to see Luminous on stage the other night."
"ConnectionNpc_1213_A_10_00_0003(0)","P","えっ、そうなんですか！","Oh, really?"
"ConnectionNpc_1213_A_10_00_0004(0)","川原","ふふ、また驚かせることができたようだ","Hmmm, looks like I managed to surprise you again."
"ConnectionNpc_1213_A_10_00_0005(0)","P","当たり前ですよ！
言っていただければ、きちんとご挨拶したのに……","It's no wonder!
If you had told me, I would have greeted you properly: ......"
"ConnectionNpc_1213_A_10_00_0006(0)","川原","観るだけで充分だ","Just watching is enough for me."
"ConnectionNpc_1213_A_10_00_0007(0)","P","ありがとうございます。
……そうだ、最後の課題をクリアしてきました","Thank you very much.
...... Yes, I have completed the last assignment!"
"ConnectionNpc_1213_A_10_00_0008(0)","川原","そうだろうね。
いいユニットだ、そうボクは思ったよ","I'm sure you're right.
Nice unit, I thought."
"ConnectionNpc_1213_A_10_00_0009(0)","川原","水底へようこそ。
キミに祝福あれ","Welcome to the bottom of the water.
Bless you."
"ConnectionNpc_1213_A_10_00_0010(0)","P","（！？　何だか不思議と力が湧いて来るような……）","(!!!) Somehow it seems to be strangely empowering (......)"
"ConnectionNpc_1213_A_10_00_0011(0)","川原","ボクの言葉はキミに潜在している力を肯定するのみ。
既にキミの力は深まっている","My words only affirm your potential power.
Already your power is deepening."
"ConnectionNpc_1213_A_10_00_0012(0)","P","自信がついた気がします。ありがとうございます。
川原さんも水底にいらっしゃいますよね？","I feel more confident, thank you.
You are at the bottom of the water, aren't you, Kawahara-san?"
"ConnectionNpc_1213_A_10_00_0013(0)","川原","キミに、ボクが見ているものを話す約束だったね","You promised to tell me what I was seeing."
"ConnectionNpc_1213_A_10_00_0014(0)","川原","海の底から上を見てみるといい","You can look up from the bottom of the ocean."
"ConnectionNpc_1213_A_10_00_0015(0)","P","上をですか？","The top?"
"ConnectionNpc_1213_A_10_00_0016(0)","川原","光が幾重にも交差し、より輝きを増している","The light crosses over and over, becoming more luminous."
"ConnectionNpc_1213_A_10_00_0017(0)","川原","ボクたちが目指すべき輝きは上にある","The brilliance we should aim for is up there."
"ConnectionNpc_1213_A_10_00_0018(0)","P","……輝きは上にある……。
あっ、川原さん……今、ボクたちと言いましたか？","...... brilliance is on top. ......
Oh, Kawahara-san, ...... did you just say ""we""?"
"ConnectionNpc_1213_A_10_00_0019(0)","川原","ボクも、また輝きを追う者だからね。
キミは仲間であり、ライバルだ","I'm also a chaser of brilliance.
You are my friend and my rival."
"ConnectionNpc_1213_A_10_00_0020(0)","P","それだけじゃありません、
川原さんは、俺の師匠です！","That's not all,
Kawahara-san is my mentor!"
"ConnectionNpc_1213_A_10_00_0021(0)","川原","師匠か……。そんなつもりは無かったのだけどね。
キミと話していて楽しかったよ","Master or ....... I didn't mean it that way.
It was a pleasure talking to you."
"ConnectionNpc_1213_A_10_00_0022(0)","川原","川原が『チケットをありがとう』。
そう言っていたと、高木社長に伝えてくれ","Kawahara said, 'Thanks for the ticket.
Tell Manager Takagi I said so."
"ConnectionNpc_1213_A_10_00_0023(0)","P","今まで、ありがとうございました。
川原さん、これからも話を聞いてください！","Thank you for all you have done.
Kawahara-san, please continue to listen to me!"
"ConnectionNpc_1213_A_10_00_0024(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_10_00_0025(0)","P","（みんな、輝きを目指しているんだ……。
戻るぞ、ルミナスのメンバーが待ってる！）","(Everyone is aiming for brilliance. .......
We're going back, the Luminous crew is waiting for us!)"
"ConnectionNpc_1213_B_01_00_0001(0)","男の子","おじさん！！","Uncle!"
"ConnectionNpc_1213_B_01_00_0002(0)","P","えっ？　……おじさんって、俺の事かい？","What? Uncle ......, you mean me?"
"ConnectionNpc_1213_B_01_00_0003(0)","男の子","他にいないじゃん！","You don't have anyone else!"
"ConnectionNpc_1213_B_01_00_0004(0)","P","キミとは、どこかで会ったことがあるかな？
ん……？　どこかで見たような野球帽だけど","Do I know you from somewhere?
Hmm ......? I've seen that baseball cap somewhere."
"ConnectionNpc_1213_B_01_00_0005(0)","男の子","ボクはおじさんのこと、知らないよ。
はい、これ","I don't know about your uncle.
Yes, this one."
"ConnectionNpc_1213_B_01_00_0006(0)","P","うん？　なんだい？","Yes? What is it?"
"ConnectionNpc_1213_B_01_00_0007(0)","男の子","川原さんから届けてほしいって、言われたんだよ","Kawahara-san asked me to deliver it."
"ConnectionNpc_1213_B_01_00_0008(0)","P","そうだ、川原さんと同じ野球帽だ！
ありがとう！　なんだろう？　手紙か……","Yes, it's the same baseball cap as Kawahara-san's!
Thank you! What is it? A letter or ......"
"ConnectionNpc_1213_B_01_00_0009(0)","P","『コミュニケーション会話の心得１
会話の雰囲気を変える』","Communication Conversation Tips 1
Changing the Conversation Atmosphere."""
"ConnectionNpc_1213_B_01_00_0010(0)","男の子","もういいよね、じゃあねー","That's enough. Bye."
"ConnectionNpc_1213_B_01_00_0011(0)","P","（ありがとう、川原さん。
会話の雰囲気を変えるか……使ってみようかな）","(Thank you, Kawahara-san.
(Maybe I should change the mood of the conversation or use ......)"
"ConnectionNpc_1213_B_02_00_0001(0)","男の子","おじさん！！","Uncle!"
"ConnectionNpc_1213_B_02_00_0002(0)","P","またキミか、どうしたんだい？","You again. What's going on?"
"ConnectionNpc_1213_B_02_00_0003(0)","男の子","おじさんに、会いに来たんだー","I'm here to see my uncle!"
"ConnectionNpc_1213_B_02_00_0004(0)","P","ああ、ごめんよ。
また川原さんからのお使いかな？","Oh, sorry.
Another errand from Kawahara-san?"
"ConnectionNpc_1213_B_02_00_0005(0)","男の子","うん、これ","Yeah, this one."
"ConnectionNpc_1213_B_02_00_0006(0)","P","なんでキミは、
川原さんのお使いをしているんだ？","Why you,
Are you running an errand for Kawahara-san?"
"ConnectionNpc_1213_B_02_00_0007(0)","男の子","川原さんに頼まれたら断れないからさ！","If Kawahara-san asks me to do something, I can't say no!"
"ConnectionNpc_1213_B_02_00_0008(0)","P","そうなんだ……。
なんだろう、今度の手紙は……？","That's right. .......
What is it, the next letter is at ......?"
"ConnectionNpc_1213_B_02_00_0009(0)","P","『コミュニケーション会話の心得２
会話の雰囲気を変える』","Communication Conversation Tips 2
Changing the Conversation Atmosphere."""
"ConnectionNpc_1213_B_02_00_0010(0)","男の子","もういいよね、じゃあねー","That's enough. Bye."
"ConnectionNpc_1213_B_02_00_0011(0)","P","（ありがとう、川原さん。
会話の雰囲気を変えるか……使ってみよう）","(Thank you, Kawahara-san.
(Try to change the mood of the conversation or use ......)"
"ConnectionNpc_1213_B_03_00_0001(0)","男の子","おじさん！！","Uncle!"
"ConnectionNpc_1213_B_03_00_0002(0)","P","ああ、キミか。
そういえば、キミの名前はなんて言うんだ？","Oh, it's you.
Oh, by the way, what's your name?"
"ConnectionNpc_1213_B_03_00_0003(0)","男の子","ボクの名前かい？　
名前は簡単に教えちゃダメなんだ","Is that my name?
I'm not supposed to tell you my name easily."
"ConnectionNpc_1213_B_03_00_0004(0)","男の子","川原さんと同じようにあだ名で呼んでよ、おじさん","Call me by my nickname, Uncle, just like Kawahara-san."
"ConnectionNpc_1213_B_03_00_0005(0)","P","なるほど、じゃあ手紙を届けてくれたから
郵便から郵だけをとりだして『ユウ』はどうかな？","I see. Well, then, since you delivered the letter.
How about ""Yu"", taking only the postal service out of the mail?"
"ConnectionNpc_1213_B_03_00_0006(0)","P","『ＹＯＵ』は、英語でキミとかあなたって意味なんだ
キミを呼ぶには、いいあだ名だと思うんだけど","YOU"" means ""you"" in English.
I think it's a good nickname to call you."
"ConnectionNpc_1213_B_03_00_0007(0)","男の子","『ユウ』だね。分かったよ、おじさん","You must be ""Chloe""."
"ConnectionNpc_1213_B_03_00_0008(0)","ユウ","それより、はい、これ。
川原さんからの手紙だよ","More importantly, yes, this.
Here's a letter from Kawahara-san."
"ConnectionNpc_1213_B_03_00_0009(0)","P","ありがとう……。
なんだろう、今度の手紙は……？","Thanks .......
What is it, the next letter is at ......?"
"ConnectionNpc_1213_B_03_00_0010(0)","P","『コミュニケーション会話の心得３
会話の雰囲気を変える』","Communication Conversation Tips 3
Changing the Conversation Atmosphere."""
"ConnectionNpc_1213_B_03_00_0011(0)","ユウ","もういくね、じゃあねー","I'm going to go now. Bye."
"ConnectionNpc_1213_B_03_00_0012(0)","P","（ありがとう、川原さん。
会話の雰囲気を変えるか……使ってみよう）","(Thank you, Kawahara-san.
(Try to change the mood of the conversation or use ......)"
"ConnectionNpc_1213_B_04_00_0001(0)","ユウ","おじさん！！","Uncle!"
"ConnectionNpc_1213_B_04_00_0002(0)","P","ユウか。
いつもありがとう！","Chloe.
Thanks again!"
"ConnectionNpc_1213_B_04_00_0003(0)","ユウ","お礼なんていらないよ。
川原さんに格好いい石をもらったんだー","Don't thank me.
Kawahara-san gave me a cool stone!"
"ConnectionNpc_1213_B_04_00_0004(0)","P","へえ、それはよかったな","Heh, that's good to hear."
"ConnectionNpc_1213_B_04_00_0005(0)","ユウ","うん！　磨いたピカピカの石なんだ","Yeah! It's a shiny, polished stone."
"ConnectionNpc_1213_B_04_00_0006(0)","P","さすが川原さん……","That's Kawahara-san: ......"
"ConnectionNpc_1213_B_04_00_0007(0)","ユウ","あ、そうだ。
はい、これ","Ah, yes.
Yes, this one."
"ConnectionNpc_1213_B_04_00_0008(0)","P","ありがとう……。
なんだろう、今度の手紙は……？","Thanks .......
What is it, the next letter is at ......?"
"ConnectionNpc_1213_B_04_00_0009(0)","P","『コミュニケーション会話の心得４
会話の雰囲気を変える』","Communication Conversation Tips 4
Changing the Conversation Atmosphere."""
"ConnectionNpc_1213_B_04_00_0010(0)","ユウ","もういいよね、じゃあねー","That's enough. Bye."
"ConnectionNpc_1213_B_04_00_0011(0)","P","（ありがとう、川原さん。
会話の雰囲気を変えるか……使ってみよう）","(Thank you, Kawahara-san.
(Try to change the mood of the conversation or use ......)"
"ConnectionNpc_1213_B_05_00_0001(0)","ユウ","おじさん！！","Uncle!"
"ConnectionNpc_1213_B_05_00_0002(0)","P","やぁ、元気だね。
いつもありがとう！","Hi, you're fine.
Thanks again!"
"ConnectionNpc_1213_B_05_00_0003(0)","ユウ","おじさん、ボクの名前を知ってるの？","Uncle, do you know my name?"
"ConnectionNpc_1213_B_05_00_0004(0)","P","ん、どういうことだ？","Hmm, what do you mean?"
"ConnectionNpc_1213_B_05_00_0005(0)","ユウ","今、『元気だね』って、いったよね？
ボクの名前、元気っていうんだ！","You just said, ""I'm fine,"" didn't you?
My name is Genki!"
"ConnectionNpc_1213_B_05_00_0006(0)","P","そうなのか、偶然だな……","Oh yeah, that's a coincidence: ......"
"ConnectionNpc_1213_B_05_00_0007(0)","元気","この偶然が、川原さんのいっていた
このおじさんとの縁なのかな","This coincidence is what Kawahara-san was talking about.
I wonder if it's a connection with this uncle."
"ConnectionNpc_1213_B_05_00_0008(0)","P","今さらなんだが、
川原さんと元気くんは、どんな関係なのかな？","It's a little late for that,
What is the relationship between Kawahara-san and Genki?"
"ConnectionNpc_1213_B_05_00_0009(0)","元気","川原さんは、石の水切りの師匠なんだ！
師匠に頼まれたら断れないよ","Kawahara-san is a master stone drainer!
If the master asks me to do something, I can't say no."
"ConnectionNpc_1213_B_05_00_0010(0)","P","そういえば、石の水切りの話していたな……。
そんなにすごい腕前なのか","Oh, I remember you talking about draining stones. ......
You're that good."
"ConnectionNpc_1213_B_05_00_0011(0)","元気","うん！　日本一だと思う","Yes! I think it's the best in Japan."
"ConnectionNpc_1213_B_05_00_0012(0)","P","俺も川原さんはスゴイ人だと思う。
弟子の元気くんは、川原さんの本名、知ってるの？","I think Kawahara-san is an amazing person too.
Does your apprentice, Genki, know Kawahara-san's real name?"
"ConnectionNpc_1213_B_05_00_0013(0)","元気","知らないよ","I don't know."
"ConnectionNpc_1213_B_05_00_0014(0)","P","知りたくないのかい？","Don't you want to know?"
"ConnectionNpc_1213_B_05_00_0015(0)","元気","別にいいよ、川原さんは川原さんだから","It doesn't matter. Kawahara-san is Kawahara-san."
"ConnectionNpc_1213_B_05_00_0016(0)","元気","あ、そうそう。
はい、これ","Oh, yeah.
Yes, this one."
"ConnectionNpc_1213_B_05_00_0017(0)","P","ありがとう……。
なんだろう、今度の手紙は……？","Thanks .......
What is it, the next letter is at ......?"
"ConnectionNpc_1213_B_05_00_0018(0)","P","『コミュニケーション会話の心得５
会話の雰囲気を変える』","Communication Conversation Tips 5
Changing the Conversation Atmosphere."""
"ConnectionNpc_1213_B_05_00_0019(0)","元気","川原さんが手紙を届けるのは、
これが最後だろうって言ってたよ","Kawahara-san delivers the letter,
She said this would be the last time."
"ConnectionNpc_1213_B_05_00_0020(0)","元気","おじさん、じゃあね！","Bye, Uncle!"
"ConnectionNpc_1213_B_05_00_0021(0)","P","また来いよ、元気くん！","Come again, Genki!"
"ConnectionNpc_1213_B_05_00_0022(0)","元気","うん！","Yeah!"
"ConnectionNpc_1213_B_05_00_0023(0)","P","（ありがとう、川原さん……。
それに元気くんも）","(Thanks, Kawahara-san. .......
And Genki.)"
