"id","character","source","translatedstr"
"ConnectionNpc_1209_A_07_00_0024(0)","P","（ルミナスやアイドルに凄く関心がありそうだ……。
とにかく、今は新規ファン獲得の戦略を練らないと）","(She seems awfully interested in luminous and idols. ......
(Anyway, now we need to work out a strategy for getting new fans.)"
"ConnectionNpc_1209_A_08_00_0001(0)","P","（よし、ファンの人数も、ステージ動員数も
増えてきたな。盛上さんに報告に行こう）","(Okay, the number of fans and stage attendance.
Let's go report to Morigami-san.)"
"ConnectionNpc_1209_A_08_00_0002(0)","P","お忙しいところ、何度もすみません。
ルミナスについて、ご報告に伺いました","Sorry to keep you busy.
We are here to report on Luminous"
"ConnectionNpc_1209_A_08_00_0003(0)","P","どうぞ、こちらが最新の報告書になります","Go ahead, here is the latest report."
"ConnectionNpc_1209_A_08_00_0004(0)","盛上　泰菜","まあ、悪くないわ","Well, not bad."
"ConnectionNpc_1209_A_08_00_0005(0)","盛上　泰菜","ルミナスだけど、ひとりひとりの輝きが、
ひとつにまとまってきた感じがする","Luminous but each and every one of them shines,
I feel like we're coming together as one."
"ConnectionNpc_1209_A_08_00_0006(0)","P","えっ、わかります？
もしかして盛上さん、観ていただいたんですか？","What? Do you understand?
Did you see it, by any chance, Morigami-san?"
"ConnectionNpc_1209_A_08_00_0007(0)","盛上　泰菜","ま、まあ、アタシがアドバイスしているんだし、
輝いてもらわないと、アタシの経歴が曇るでしょ","Well, well, I'm giving advice,
If you don't shine, my career will be clouded."
"ConnectionNpc_1209_A_08_00_0008(0)","盛上　泰菜","もっとも、忙しいアタシが観れるって言ったら、
ＳＮＳとか、ネット動画とか、そんなもんだけど","But I said I was busy and I could watch it,
Social networking, online video, that kind of thing."
"ConnectionNpc_1209_A_08_00_0009(0)","P","でも、本当に好きなら行動あるのみ……
ですよね？","But if you really like it, you have to act. ......
Right?"
"ConnectionNpc_1209_A_08_00_0010(0)","P","俺は、盛上さんに観に来ていただきたいんです。
目の前で躍動する本物のルミナスを！","I want Morigami-san to come and see the show.
The real Luminous Lumines dancing before your eyes!"
"ConnectionNpc_1209_A_08_00_0011(0)","盛上　泰菜","ふふん、面白いことを言うわね","Hmmm, funny you should mention that."
"ConnectionNpc_1209_A_08_00_0012(0)","盛上　泰菜","１本とられたわ……。
ま、約束だからね、少し関係者に口利きをしておくわ","They got one. ......
Well, it's a promise, and I'll keep my mouth shut to a few of the parties involved."
"ConnectionNpc_1209_A_08_00_0013(0)","P","ありがとうございます！　ルミナスの件、盛上さんが
来てくれるまで何回でもチケット送ります！","Thank you, Morigami-san, for the Luminous!
We will send you as many tickets as you want until you come!"
"ConnectionNpc_1209_A_08_00_0014(0)","盛上　泰菜","アタシが行かないと、席がひとつ空くわよ。
どうするの？","If I don't go, one of the seats will be empty.
What are you going to do?"
"ConnectionNpc_1209_A_08_00_0015(0)","P","それでも送り続けます。
これって、俺と盛上さんの勝負になるんですかね？","Still, we keep sending them.
Is this going to be a match between me and Morigami-san?"
"ConnectionNpc_1209_A_08_00_0016(0)","盛上　泰菜","アンタに不利な条件だけど大丈夫？
ま、そこがバカのいいところかもね","Is it okay if it's not in your favor?
Well, maybe that's the beauty of being an idiot."
"ConnectionNpc_1209_A_08_00_0017(0)","P","（よし、ルミナスを盛り上げることに集中しよう！
でも、盛上さん、来てくれるといいのだけど……）","(Okay, let's focus on getting Luminous going!
(But, Morigami-san, I hope you can come. ......)"
"ConnectionNpc_1209_A_09_00_0001(0)","P","（盛上さんからチケットが届いていたから
会場に来てみたけど……）","(I had received a ticket from Morigami-san.
(I came to the venue, but ......)"
"ConnectionNpc_1209_A_09_00_0002(0)","P","（『ラストスピカ』……知らないユニットだ。
盛上さん、俺に何を見せたいんだろう？）","(""Last Spica"" ...... I don't know this unit.
(Morigami-san, what do you want to show me?)"
"ConnectionNpc_1209_A_09_00_0003(0)","盛上　泰菜","来てくれたんだ","You came."
"ConnectionNpc_1209_A_09_00_0004(0)","P","はい、もちろんです！
それで、ラストスピカというのは？","Yes, of course!
So, what's the last spica?"
"ConnectionNpc_1209_A_09_00_0005(0)","盛上　泰菜","バンド指向のアイドルかな。
ま、どっちでもいいんだけど","A band oriented idol, I guess.
Well, I don't care either way."
"ConnectionNpc_1209_A_09_00_0006(0)","P","へぇ、アイドルユニットなんですね","Wow, they are an idol unit?"
"ConnectionNpc_1209_A_09_00_0007(0)","盛上　泰菜","この４人組は楽器も弾けて、有望なバンドなんだよね","This foursome can play instruments, and they're a promising band."
"ConnectionNpc_1209_A_09_00_0008(0)","P","あれ？　アイドルなんじゃ……","Huh? I thought you were an idol. ......"
"ConnectionNpc_1209_A_09_00_0009(0)","盛上　泰菜","ま、魅力の本質はアイドルかなって思ってるんだ","Well, I think the essence of attraction is idolatry."
"ConnectionNpc_1209_A_09_00_0010(0)","P","アイドルで、バンドもできるユニット、ですか……","Is it a unit that is an idol and can also play in a band? ......"
"ConnectionNpc_1209_A_09_00_0011(0)","盛上　泰菜","アンタ見てたら、アタシもやってみたくなってね。
アイドルって輝きじゃん","When I saw you, I wanted to try it too.
Idols are brilliance."
"ConnectionNpc_1209_A_09_00_0012(0)","盛上　泰菜","好きなんだ、アイドル。
そして好きなことをしている自分が好きなんだ","I like it, idol.
And I like myself doing what I love."
"ConnectionNpc_1209_A_09_00_0013(0)","P","盛上さん……。
なんだかすごくシンプルな思考ですね","Morigami-san .......
It's kind of a very simple thought."
"ConnectionNpc_1209_A_09_00_0014(0)","盛上　泰菜","アンタの影響なのか、高木さんの影響なのか、
単純で、バカもいいんじゃない？","Is it the influence of Anta or Takagi-san?
It's simple, and stupid is good, too."
"ConnectionNpc_1209_A_09_00_0015(0)","盛上　泰菜","好きなことして、アンタが輝いてないと、
ルミナスのステージは盛り上がらないかもね","Do what you want, but you have to shine,
Maybe the Luminous stage won't be as exciting."
"ConnectionNpc_1209_A_09_00_0016(0)","盛上　泰菜","今日言いたかったヒントはそういうこと。
次も、もっと人気を上げて来なさい","That's the kind of hint I wanted to say today.
Next time, come back with more popularity."
"ConnectionNpc_1209_A_09_00_0017(0)","P","ありがとうございます。
……すごく大切なヒントをもらった気がします","Thank you very much.
...... I think you gave me a very important tip!"
"ConnectionNpc_1209_A_09_00_0018(0)","盛上　泰菜","前にも言ったけど、
アタシにできるのは少しのことだけ","I've said it before,
I can only do a little."
"ConnectionNpc_1209_A_09_00_0019(0)","盛上　泰菜","目標を達成しなかったら、それまでだけどね","If we don't meet our goals, though, that's it."
"ConnectionNpc_1209_A_09_00_0020(0)","P","はい、分かりました！
シビアに採点してください！","Yes, I understand!
Please grade severely!"
"ConnectionNpc_1209_A_09_00_0021(0)","盛上　泰菜","えーと……メンバーが待ってるし、忙しいんだよね。
じゃ、行くから","Let's see, ...... members are waiting for me and I'm busy.
Okay, I'm coming."
"ConnectionNpc_1209_A_09_00_0022(0)","P","（盛上さんも期待してくれている……。
ルミナスがもっと輝くように、頑張ろう！）","(Morigami-san is also looking forward to seeing you at .......
Let's keep trying to make Luminous shine brighter!)"
"ConnectionNpc_1209_A_10_00_0001(0)","P","（ファンの人数、ステージ動員数もこれまでにない
くらい増えてきた。盛上さんに報告に行こう！）","(The number of fans and stage attendance has never been seen before.
Let's go report to Morigami-san!)"
"ConnectionNpc_1209_A_10_00_0002(0)","P","お忙しいところ、ありがとうございます。
ルミナスのここ最近の実績を報告しに来ました","Thank you for your time.
I'm here to report on Luminous' recent performance."
"ConnectionNpc_1209_A_10_00_0003(0)","P","こちらが資料になります！","Here are the materials!"
"ConnectionNpc_1209_A_10_00_0004(0)","盛上　泰菜","まあ、いいんじゃない","Well, that's okay."
"ConnectionNpc_1209_A_10_00_0005(0)","P","えっ？　今なんて……？","What? What is ...... now?"
"ConnectionNpc_1209_A_10_00_0006(0)","盛上　泰菜","『まあ、いいんじゃない』って言ったんだけど","I said, 'Well, that's fine.'"
"ConnectionNpc_1209_A_10_00_0007(0)","P","い、今まで、『悪くない』しか言わなかった
盛上さんが『いい』って……。あの、本当ですか？","I've only ever said, ""It's not that bad.
Morigami-san said it's 'good' ....... Um, is it true?"
"ConnectionNpc_1209_A_10_00_0008(0)","盛上　泰菜","何度も言わせないの！
言ったわよ、ええ、言いましたとも","Don't make me say it again!
I said it. Yes, I did."
"ConnectionNpc_1209_A_10_00_0009(0)","P","はい、あ、ありがとうございます！","Yes, oh, thank you!"
"ConnectionNpc_1209_A_10_00_0010(0)","盛上　泰菜","でね、アタシ、考えたんだけど……","So, I was thinking about ......"
"ConnectionNpc_1209_A_10_00_0011(0)","P","は、はい……","Y-Yes..."
"ConnectionNpc_1209_A_10_00_0012(0)","盛上　泰菜","アタシにもプロモートをさせなさい！","Let me do the promoting!"
"ConnectionNpc_1209_A_10_00_0013(0)","P","ええっ、アドバイスではなくて……ですか？","What, you mean ...... instead of advice?"
"ConnectionNpc_1209_A_10_00_0014(0)","盛上　泰菜","アンタ面白いし、
ルミナスもいいメンバーが揃っていると思うわ","And you're funny,
And I think Luminous has a good group of members."
"ConnectionNpc_1209_A_10_00_0015(0)","P","もしかして……観ていただけたんですか、
ルミナスのステージ","Did you by any chance see ......?
Luminous Stage"
"ConnectionNpc_1209_A_10_00_0016(0)","盛上　泰菜","まあね、チケットがもったいないじゃない","Oh well, what a waste of a ticket!"
"ConnectionNpc_1209_A_10_00_0017(0)","P","あ、ありがとうございます！","Oh, thank you very much!"
"ConnectionNpc_1209_A_10_00_0018(0)","P","今はスターリットシーズンでトップになることを
目指しているのですが、その後は……","Now to top it off with a starlit season.
I'm aiming for it, but then I'm going to go to ......"
"ConnectionNpc_1209_A_10_00_0019(0)","盛上　泰菜","ま、それはスターリットシーズンが終わったら
考えればいいんじゃない？","Well, that's after the Starlit season.
You just have to think about it, don't you?"
"ConnectionNpc_1209_A_10_00_0020(0)","盛上　泰菜","アンタには私の持てる全ノウハウを伝授するわ！
ひとまず今回の成果、口利き、しとくからね","I'll give you all the know-how I have!
I'll take your word for it, for now."
"ConnectionNpc_1209_A_10_00_0021(0)","P","ありがとうございます！
盛上さんのアイドル愛を感じます","Thank you very much!
I feel Morigami-san's love for idols."
"ConnectionNpc_1209_A_10_00_0022(0)","盛上　泰菜","アンタもね","You too."
"ConnectionNpc_1209_A_10_00_0023(0)","P","そんなに好きなら、
盛上さん、アイドルやってみませんか？","If you like it that much,
Morigami-san, would you like to try idolizing?"
"ConnectionNpc_1209_A_10_00_0024(0)","盛上　泰菜","はあっ！？
……えっと……いや、あの……","Huh!
......Err... ......No, that ......"
"ConnectionNpc_1209_A_10_00_0025(0)","P","全力で磨き上げて、輝かせてみせますから！
……なんて、冗談ですよ","I will do my best to polish it up and make it shine!
...... is a joke!"
"ConnectionNpc_1209_A_10_00_0026(0)","盛上　泰菜","バ、バカにするなぁ！","Ba, don't be stupid!"
"ConnectionNpc_1209_A_10_00_0027(0)","P","（ルミナスに心強い関係者を得ることができた。
盛上さん、ありがとうございます！）","(We have gained a reassuring relation in Luminas.
Thank you, Morigami-san!)"
"ConnectionNpc_1209_B_01_00_0001(0)","P","あれ？　盛上さんじゃないですか？","Oh, isn't that Morigami-san?"
"ConnectionNpc_1209_B_01_00_0002(0)","盛上　泰菜","ここらへんかなと思ったけど、
やっぱいたわね","I thought it might be somewhere around here,
I knew you were here."
"ConnectionNpc_1209_B_01_00_0003(0)","盛上　泰菜","はあ～っ、高木さんも大変よね、
アンタみたいなプロデューサーを入れたりして","Hah~, it must be tough for you, Takagi-san,
They put in a producer like you."
"ConnectionNpc_1209_B_01_00_0004(0)","P","あの、俺に何か用事でしょうか？","Um, do you need something from me?"
"ConnectionNpc_1209_B_01_00_0005(0)","盛上　泰菜","おっと、そうだった。
はいこれ、ステージ盛り上げテクよ","Oops, that's right.
Yes, this is a stage excitement technique."
"ConnectionNpc_1209_B_01_00_0006(0)","P","これは……","This is......"
"ConnectionNpc_1209_B_01_00_0007(0)","盛上　泰菜","こういうので、ライブの雰囲気を変えたりして
盛り上げるのも必要なのよ","This is the kind of thing that can change the atmosphere of a live show.
We need to liven things up."
"ConnectionNpc_1209_B_01_00_0008(0)","P","なるほど！　いいですね。
さっそく取り入れたいと思います","I see! That's good.
I would like to incorporate it right away."
"ConnectionNpc_1209_B_01_00_0009(0)","盛上　泰菜","課題はクリアしたからね、
ま、アフターケアみたいなもんよ","I've completed my assignments,
Well, it's like aftercare."
"ConnectionNpc_1209_B_01_00_0010(0)","盛上　泰菜","別にアンタのためじゃないわよ、
高木さんの事務所のためなんだからね。わかる？","I'm not doing it for you,
It's for Takagi-san's office, understand?"
"ConnectionNpc_1209_B_01_00_0011(0)","盛上　泰菜","……じゃ","See ......"
"ConnectionNpc_1209_B_01_00_0012(0)","P","はい、ありがとうございました！","Yes, thank you very much!"
"ConnectionNpc_1209_B_02_00_0001(0)","P","あれ、盛上さんじゃないですか？
どうしたんですか？","Oh, isn't that Morigami-san?
What's wrong?"
"ConnectionNpc_1209_B_02_00_0002(0)","盛上　泰菜","わざわざ来てあげたのよ、
感謝のひとつもほしいものだわ","I came all the way here for you,
I wish I could thank you at least once."
"ConnectionNpc_1209_B_02_00_0003(0)","盛上　泰菜","……それにしても、アタシ、
なんでこんな律儀に動いてるんだか。ま、いいけど","...... and then some, Atashi,
I don't know why I'm moving in such a disciplined manner."
"ConnectionNpc_1209_B_02_00_0004(0)","盛上　泰菜","はいこれ、課題はクリアしたからね。
ステージ盛り上げテクよ","Yes, this one, I've completed the assignment.
I'm a stage tech."
"ConnectionNpc_1209_B_02_00_0005(0)","P","これは……","This is......"
"ConnectionNpc_1209_B_02_00_0006(0)","盛上　泰菜","どう？
これなら、盛り上がるハズよ","How's it going?
This should be a lot of fun."
"ConnectionNpc_1209_B_02_00_0007(0)","P","ありがとうございます！
さっそく取り入れさせてもらいますね","Thank you very much!
I'll take it in right away."
"ConnectionNpc_1209_B_02_00_0008(0)","盛上　泰菜","だから、別にアンタのためじゃないって。
高木さんの事務所のためなんだからね、わかる？","So, it's not for you.
It's for Takagi-san's office, you understand?"
"ConnectionNpc_1209_B_02_00_0009(0)","盛上　泰菜","じゃ、アタシはこれで","Okay, I'll take this."
"ConnectionNpc_1209_B_02_00_0010(0)","P","はい、ありがとうございました！","Yes, thank you very much!"
"ConnectionNpc_1209_B_03_00_0001(0)","P","あ、盛上さん！　お疲れ様です！","Ah, Morigami-san! Thank you for your hard work!"
"ConnectionNpc_1209_B_03_00_0002(0)","盛上　泰菜","……驚かないわね？","...... doesn't surprise you?"
"ConnectionNpc_1209_B_03_00_0003(0)","P","はい！　今日はどんなテクニックを
教えてくれるのか、ワクワクしています！","Yes! What techniques are you using today?
I am excited to learn from you!"
"ConnectionNpc_1209_B_03_00_0004(0)","盛上　泰菜","バレバレか……。
ま、課題はクリアしたからね……","Is it obvious? .......
Well, we've completed the task. ......"
"ConnectionNpc_1209_B_03_00_0005(0)","盛上　泰菜","……今日はこれを届けにきたわ。
はいっ、ステージ盛り上げテクよ","...... I'm here today to deliver this.
Yes, I'm a stage tech."
"ConnectionNpc_1209_B_03_00_0006(0)","P","これは……","This is......"
"ConnectionNpc_1209_B_03_00_0007(0)","盛上　泰菜","これなら、ライブの雰囲気が変わったりして、
盛り上がる気がしない？","This could change the atmosphere of the live show,
Don't you feel like getting excited?"
"ConnectionNpc_1209_B_03_00_0008(0)","P","なるほど！
さっそく取り入れさせてもらいますね","I see!
I'll take it in right away."
"ConnectionNpc_1209_B_03_00_0009(0)","盛上　泰菜","べ、別にアンタのためじゃ……。
ルミナスのためだから！","It's not for you. ......
Because it's for luminous!"
"ConnectionNpc_1209_B_03_00_0010(0)","P","はい、ありがとうございました！","Yes, thank you very much!"
"ConnectionNpc_1209_B_04_00_0001(0)","P","あ、盛上さん！　お疲れ様です！","Ah, Morigami-san! Thank you for your hard work!"
"ConnectionNpc_1209_B_04_00_0002(0)","盛上　泰菜","この事務所に
ようやく、来てもいい気がしてきたわ……","In this office.
Finally, I'm starting to feel like I can come ......"
"ConnectionNpc_1209_B_04_00_0003(0)","P","大丈夫です。
ここにいるのがすごく自然に見えますよ！","It's okay.
It looks so natural to be here!"
"ConnectionNpc_1209_B_04_00_0004(0)","盛上　泰菜","褒められてもね……。
いいんだか、なんだか……","You can get a complimentary copy at .......
I don't know if it's good or not: ......"
"ConnectionNpc_1209_B_04_00_0005(0)","盛上　泰菜","ま、いっか。
……はいっ、課題クリアのステージ盛り上げテクよ","Oh well.
...... is the stage for the task to be completed."
"ConnectionNpc_1209_B_04_00_0006(0)","P","これは……","This is......"
"ConnectionNpc_1209_B_04_00_0007(0)","盛上　泰菜","どうよ、これ！
これなら確実に盛り上がるわ！","What do you think?
This would definitely be a lot of fun!"
"ConnectionNpc_1209_B_04_00_0008(0)","P","た、確かに……！
何度もありがとうございます","You can certainly check out ......!
Thank you again and again."
"ConnectionNpc_1209_B_04_00_0009(0)","盛上　泰菜","じゃあ、アタシはこれでね。
ルミナス、頼んだわよ！","Well, I'll take this one.
Luminous, I'm asking you!"
"ConnectionNpc_1209_B_04_00_0010(0)","P","もちろんです！
任せてください！","Of course!
We'll take care of it!"
"ConnectionNpc_1209_B_05_00_0001(0)","P","あ、盛上さん！　お疲れ様です！","Ah, Morigami-san! Thank you for your hard work!"
"ConnectionNpc_1209_B_05_00_0002(0)","盛上　泰菜","ルミナスも大分、盛り上がってきてるみたいね","Luminous seems to be getting a lot of traction."
"ConnectionNpc_1209_B_05_00_0003(0)","P","盛上さんのおかげですよ。
本当にありがとうございます！","It's all thanks to Morigami-san.
Thank you so much!"
"ConnectionNpc_1209_B_05_00_0004(0)","盛上　泰菜","そういうのはいいの","That's okay."
"ConnectionNpc_1209_B_05_00_0005(0)","盛上　泰菜","ここまで来たのは、アンタの成果。
……はいっ、課題クリアのステージ盛り上げテクよ","It is your achievement to have come this far.
...... is the stage for the task to be completed."
"ConnectionNpc_1209_B_05_00_0006(0)","P","こ、これは……","This is ......"
"ConnectionNpc_1209_B_05_00_0007(0)","盛上　泰菜","ステージ盛り上げテクは
これ以上、アンタに教える事はないわ","The technique to liven up the stage is
I have nothing more to teach you."
"ConnectionNpc_1209_B_05_00_0008(0)","盛上　泰菜","アタシがアンタを認めたんだからね！
これで、盛り上げなさいよ！","I recognized you!
Here, get it going!"
"ConnectionNpc_1209_B_05_00_0009(0)","P","はい、ありがとうございます！","Yes, thank you!"
"ConnectionNpc_1209_B_05_00_0010(0)","盛上　泰菜","それとルミナスが輝くところ、見たくなったわ","Oh, and I'd love to see Luminous shine."
"ConnectionNpc_1209_B_05_00_0011(0)","P","俺と一緒にですか？","With me?"
"ConnectionNpc_1209_B_05_00_0012(0)","盛上　泰菜","そういうところが、アンタ、バカなのよ","That's what's so stupid about you."
"ConnectionNpc_1209_B_05_00_0013(0)","盛上　泰菜","……ま、いいけど","...... Well, okay."
"ConnectionNpc_1209_B_05_00_0014(0)","P","盛上さんから教えて頂いたノウハウやテクニック、
ルミナスのために活用させていただきます！","The know-how and techniques taught by Morigami-san,
We will make use of it for Luminous!"
"ConnectionNpc_1209_B_05_00_0015(0)","盛上　泰菜","当たり前でしょ、
これからは仲間なんだから","It's obvious,
We're all friends from now on."
"ConnectionNpc_1209_B_05_00_0016(0)","P","仲間……はい、そうですよね。
俺、盛上さんと仲間になれて、嬉しいです！","Fellow ...... yes, that's right.
I'm glad to be a part of your group, Morigami-san!"
"ConnectionNpc_1209_B_05_00_0017(0)","盛上　泰菜","……って、あ、やばっ！　もう、こんな時間！
じゃあ、またね♪","...... is, oh no! It's already that time of the day!
See you later... ♪"
"ConnectionNpc_1209_B_05_00_0018(0)","P","はいっ！
色々と、ありがとうございました！","Yes, sir!
Thank you for everything!"
