"id","character","source","translatedstr"
"ConnectionNpc_1208_B_02_00_0006(0)","取枡　和雄","ウチの局でやってたアイドルの音楽特番があってさ。
その時作ったポスターがすごく好評でね～","There was an idol music special that was on our station.
The posters we made at that time were very well received."
"ConnectionNpc_1208_B_02_00_0007(0)","Ｐ","……聞いたことあります。
確か、超プレミアになってるって話ですよね","I have heard of .......
As I recall, we're talking about a super-premium."
"ConnectionNpc_1208_B_02_00_0008(0)","取枡　和雄","そうそうそれなんだけど……。
なんと！　そのポスターが今、ここに！！","Yes that's it. .......
What a surprise! That poster is here now!"
"ConnectionNpc_1208_B_02_00_0009(0)","Ｐ","これが……","This is ......"
"ConnectionNpc_1208_B_02_00_0010(0)","取枡　和雄","Ｐちゃん頑張ってるしさ、
これも、Ｐちゃんにあげようかと思って","P-chan is doing her best,
I thought I'd give this one to P-chan, too."
"ConnectionNpc_1208_B_02_00_0011(0)","Ｐ","でも、そんな貴重なものを
何度ももらうわけには……","But such a precious thing.
I can't keep getting them. ......"
"ConnectionNpc_1208_B_02_00_0012(0)","取枡　和雄","Ｐちゃんが持ってた方が良いし
これからもヨロシクって事で！！","And P-chan should have it.
I'm just saying I'll keep on being nice to you!"
"ConnectionNpc_1208_B_02_00_0013(0)","Ｐ","……ありがとうございます！
大切にさせてもらいますね","Thank you for ......!
I will take good care of it."
"ConnectionNpc_1208_B_02_00_0014(0)","取枡　和雄","じゃ、そんな感じで～！","Then, just like that~!"
"ConnectionNpc_1208_B_02_00_0015(0)","Ｐ","（また貴重なポスターをもらった。
事務所に飾って大切にしよう！）","(I got another valuable poster.
I'll hang it in my office to cherish!)"
"ConnectionNpc_1208_B_03_00_0001(0)","Ｐ","あれ、取枡さんじゃないですか","Oh, isn't that Torimasu-san?"
"ConnectionNpc_1208_B_03_00_0002(0)","取枡　和雄","ああ、Ｐちゃん！","Oh, P-chan!"
"ConnectionNpc_1208_B_03_00_0003(0)","Ｐ","取枡さんがここに来るってことは……","Torimasu-san coming here means ......"
"ConnectionNpc_1208_B_03_00_0004(0)","取枡　和雄","そうなんだよ、МＣが大御所怒らせちゃってさ、
銘酒を持って謝りにって……","Yes, МC has pissed off some bigwigs,
Take a bottle of your famous sake and apologize. ......"
"ConnectionNpc_1208_B_03_00_0005(0)","Ｐ","ＴＶの仕事も大変ですね……","It's hard to work in TV. ......"
"ConnectionNpc_1208_B_03_00_0006(0)","取枡　和雄","まぁ、それもあったんだけど
ちょっと、Ｐちゃんにも用事があってさ","Well, there was that, too.
Hey, I've got something for you too, P-chan."
"ConnectionNpc_1208_B_03_00_0007(0)","取枡　和雄","昔、俺が企画したアイドルのラジオ番組があってさ。
その時作られたポスターがすごく良かったんだよね","There used to be an idol radio show I planned.
The posters they made then were really good."
"ConnectionNpc_1208_B_03_00_0008(0)","Ｐ","取枡さんのラジオ……お噂だけは聞いています。
たしか、入手困難なポスターがあるって","I have only heard rumors about Torimasu's radio .......
I remember you said you had a poster that was hard to find."
"ConnectionNpc_1208_B_03_00_0009(0)","取枡　和雄","しか～し！
そのポスターが今、ここに！！","However!
That poster is now here!"
"ConnectionNpc_1208_B_03_00_0010(0)","Ｐ","おお、これが……。
それで、もしかして……","Oh, this is .......
So, maybe ......"
"ConnectionNpc_1208_B_03_00_0011(0)","取枡　和雄","分かってるじゃん！　Ｐちゃん頑張ってるしさ、
これもあげようかと思って","You know what I mean! P-chan, you're doing your best,
I thought I'd give you this one too."
"ConnectionNpc_1208_B_03_00_0012(0)","取枡　和雄","Ｐちゃんが持ってた方が良いし
これからもヨロシクって事で！！","And P-chan should have it.
I'm just saying I'll keep on being nice to you!"
"ConnectionNpc_1208_B_03_00_0013(0)","Ｐ","ありがとうございます！
大切にさせてもらいます","Thank you very much!
I will take good care of it."
"ConnectionNpc_1208_B_03_00_0014(0)","取枡　和雄","じゃ、そんな感じで～！","Then, just like that~!"
"ConnectionNpc_1208_B_03_00_0015(0)","Ｐ","（また貴重なポスターをもらった。
事務所に飾って大切にしよう！）","(I got another valuable poster.
I'll hang it in my office to cherish!)"
"ConnectionNpc_1208_B_04_00_0001(0)","取枡　和雄","Ｐちゃ～ん！","P-chan~!"
"ConnectionNpc_1208_B_04_00_0002(0)","Ｐ","取枡さん、お疲れ様です！
今日もお仕事ですか？","Thanks for your hard work, Torimasu-san!
Are you working today?"
"ConnectionNpc_1208_B_04_00_0003(0)","取枡　和雄","生ＣМで商品名を間違えた女子アナがいてさ、
菓子折り持って謝りにって……ま、それはおいといて","There was a female announcer who got the name of a product wrong in a live CMM,
She said he went to ...... to apologize with a sweet note. Well, let's leave it at that."
"ConnectionNpc_1208_B_04_00_0004(0)","取枡　和雄","ちょっと、Ｐちゃんにも用事があってさ","Hey, I've got something for you too, P-chan."
"ConnectionNpc_1208_B_04_00_0005(0)","取枡　和雄","昔、アイドル密着番組を作った事があってさ。
その時作ったポスターがすごく人気でね～","I once made a program that closely followed idols.
The posters I made at that time were very popular."
"ConnectionNpc_1208_B_04_00_0006(0)","Ｐ","まさか……","No way. ......"
"ConnectionNpc_1208_B_04_00_0007(0)","取枡　和雄","そう！
そのポスターが今、ここに！！","Yes!
That poster is now here!"
"ConnectionNpc_1208_B_04_00_0008(0)","Ｐ","おお！　さすが取枡さんですね","Oh! As expected of Torimasu-san."
"ConnectionNpc_1208_B_04_00_0009(0)","取枡　和雄","Ｐちゃん頑張ってるしさ、
今回もあげようかと思って","P-chan is doing her best,
I thought I'd give it to you again."
"ConnectionNpc_1208_B_04_00_0010(0)","取枡　和雄","Ｐちゃんが持ってた方が良いし
これからもヨロシクって事で！！","And P-chan should have it.
I'm just saying I'll keep on being nice to you!"
"ConnectionNpc_1208_B_04_00_0011(0)","Ｐ","何度もありがとうございます！
これも大切にさせてもらいます","Thank you again and again!
I will take good care of this one too."
"ConnectionNpc_1208_B_04_00_0012(0)","取枡　和雄","じゃ、そんな感じで～！","Then, just like that~!"
"ConnectionNpc_1208_B_04_00_0013(0)","Ｐ","（すごいな、取枡さん。今回のポスターも、
事務所に飾って大切にしよう！）","(Great job, Torimasu-san, and this poster, too,
I'll hang it in my office to cherish!)"
"ConnectionNpc_1208_B_05_00_0001(0)","Ｐ","あれ、取枡さんじゃないですか。
お疲れ様です！　もしかして今日も……","Oh, isn't that Torimasu-san?
Thanks for your help! Maybe you can visit ...... today, too!"
"ConnectionNpc_1208_B_05_00_0002(0)","取枡　和雄","超どアップで大女優の毛穴まで映しちゃった
カメラがいてさ、好物の果物持って謝りにって……","I even showed the pores of a great actress in a very close-up.
There was a camera, and he went to apologize with her favorite fruit. ......"
"ConnectionNpc_1208_B_05_00_0003(0)","取枡　和雄","ま、それはいいじゃん。
ちょっと、Ｐちゃんにも用事があってさ","Well, that's fine.
Hey, I've got something for you too, P-chan."
"ConnectionNpc_1208_B_05_00_0004(0)","取枡　和雄","他局だったけど、アイドル７２時間耐久生ライブ。
あの時のアイドルお宝ポスターって知ってる？","It was another station, but it was an idol 72-hour endurance live show.
You know those idol treasure posters from that time?"
"ConnectionNpc_1208_B_05_00_0005(0)","Ｐ","はい。確かライブの後、限定プレゼント用に作った
ポスターがあるって……","Yes, I believe it was made after the concert for a limited edition gift.
They have a poster: ......"
"ConnectionNpc_1208_B_05_00_0006(0)","取枡　和雄","分かってるね～、Ｐちゃん！
その超プレミアポスターが今、ここに！！","You know what I mean - P-chan!
That very premier poster is now here!"
"ConnectionNpc_1208_B_05_00_0007(0)","Ｐ","そんなに貴重なポスターを手に入れるなんて、
取枡さんの人脈はすごいですね","I can't believe you got such a valuable poster,
Torimasu-san's network of contacts is amazing."
"ConnectionNpc_1208_B_05_00_0008(0)","取枡　和雄","まぁこの業界、顔の広さも重要だからね！","Well, in this industry, it's important to have a big face!"
"ConnectionNpc_1208_B_05_00_0009(0)","取枡　和雄","ってわけで、今回も頑張ってるＰちゃんに！","So, to P-chan, who is working hard again!"
"ConnectionNpc_1208_B_05_00_0010(0)","Ｐ","ありがとうございます！
大切にさせてもらいますね","Thank you very much!
I will take good care of it."
"ConnectionNpc_1208_B_05_00_0011(0)","取枡　和雄","ただ、もうこれが最後じゃないかな～。
今回はかなり探して手に入れたものだしね","I just don't think this is the last time!
And this time, it's something I've been looking for quite a bit to get."
"ConnectionNpc_1208_B_05_00_0012(0)","取枡　和雄","さすがに、これ以上は
出てこないと思うよ～","As I said, no more.
I don't think he's coming out!"
"ConnectionNpc_1208_B_05_00_0013(0)","Ｐ","いえ、とんでもない。
何度も貴重なものをいただき感謝しています","No, not at all.
Thanks again and again for your valuable"
"ConnectionNpc_1208_B_05_00_0014(0)","Ｐ","本当に、ありがとうございました！","Thank you very much!"
"ConnectionNpc_1208_B_05_00_0015(0)","取枡　和雄","じゃ、後はルミナスが成功して
音楽特番で、数をとらせてくれればいいからね！","Then all that's left is for Luminous to succeed.
It's a music special, just let me take a few!"
"ConnectionNpc_1208_B_05_00_0016(0)","取枡　和雄","これからもヨロシクって事で！
じゃ、また～","I'm just saying I'll keep on being nice to you!
I'll see you later."
"ConnectionNpc_1208_B_05_00_0017(0)","Ｐ","（ここまでしてもらったんだ。
必ず『スターリットシーズン』を成功させよう！）","(I've had it up to here.
Let's make sure ""The Starlit Season"" is a success!)"
"ConnectionNpc_1208_B_05_00_0018(0)","Ｐ","（そして、取枡さんの
音楽特番も成功させなきゃな！）","(And then, Torimasu's
(We've got to make the music special a success, too!)"
