key,source,target,Translation Notes,Outstanding issues
ST_In_MD/TEXT_01_3069,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>全員のDa.スキルブーストを{0}％上げる</>","<appeal_def>At the start of a Unison Appeal,</>
<appeal_def>increase everyone's Da. Skill Boost by {0}%.</> ",,...
ST_In_MD/TEXT_01_3070,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's tension by {0}%.</> ",,"there is text overflow in the Unison Appeal selection menu
so we will need to short all of these descriptions. there is a
tighter constraint here than the skill board itself."
ST_In_MD/TEXT_01_4001,バタフライエフェクト,Butterfly Effect,,
ST_In_MD/TEXT_01_4002,バタフライエフェクトＥＸ,Butterfly Effect EX,,
ST_In_MD/TEXT_01_4003,オーバー・ザ・トップ,Over The Top,,
ST_In_MD/TEXT_01_4004,オーバー・ザ・トップＥＸ,Over The Top EX, ,
ST_In_MD/TEXT_01_4005,コズミック・ライナー,Cosmic Liner,,
ST_In_MD/TEXT_01_4006,コズミック・ライナーＥＸ,Cosmic Liner EX,,
ST_In_MD/TEXT_01_4007,オープン・ユニバース,Open Universe,,
ST_In_MD/TEXT_01_4008,オープン・ユニバースＥＸ,Open Universe EX,,
ST_In_MD/TEXT_01_4009,フェアリー・テイル,Fairy Tale,,
ST_In_MD/TEXT_01_4010,フェアリー・テイルＥＸ,Fairy Tale EX,,
ST_In_MD/TEXT_01_4011,イノセント・スカイ,Innocent Sky,,
ST_In_MD/TEXT_01_4012,イノセント・スカイＥＸ,Innocent Sky EX,,
ST_In_MD/TEXT_01_4013,ブリリアントスターズ,Brilliant Stars,,
ST_In_MD/TEXT_01_4014,ブリリアントスターズＥＸ,Brilliant Stars EX,,
ST_In_MD/TEXT_01_4015,ゴールド・ブラッサム,Gold Blossom,,
ST_In_MD/TEXT_01_4016,ゴールド・ブラッサムＥＸ,Gold Blossom EX,,
ST_In_MD/TEXT_01_4017,シュバルツ・グロー,Schwarz Glow,,
ST_In_MD/TEXT_01_4018,シュバルツ・グローＥＸ,Schwarz Glow EX,,
ST_In_MD/TEXT_01_4101,"<appeal_def>Vo.クライマックスアピール終了時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>At the end of a Vo. Climax Appeal,</>
<appeal_def>increase the unit's memories by {0}</>",this section is probably for unlockabe Climax Appeals,
ST_In_MD/TEXT_01_4102,"<appeal_def>Vo.クライマックスアピール終了時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>At the end of a Vo. Climax Appeal,</>
<appeal_def>increase the unit's memories by {0}</>",,
ST_In_MD/TEXT_01_4103,"<appeal_def>Vi.クライマックスアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of a Vi. Climax Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_4104,"<appeal_def>Vi.クライマックスアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of a Vi. Climax Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_4105,"<appeal_def>Da.クライマックスアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of a Da. Climax Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_4106,"<appeal_def>Da.クライマックスアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of a Da. Climax Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_4107,"<appeal_def>Da.クライマックスアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of a Da. Climax Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_4108,"<appeal_def>Da.クライマックスアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of a Da. Climax Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_4109,"<appeal_def>Vo.クライマックスアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of a Vo. Climax Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_4110,"<appeal_def>Vo.クライマックスアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of a Vo. Climax Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_4111,"<appeal_def>Vi.クライマックスアピール終了時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>At the end of a Vi. Climax Appeal,</>
<appeal_def>increase the unit's memories by {0}</>",,
ST_In_MD/TEXT_01_4112,"<appeal_def>Vi.クライマックスアピール終了時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>At the end of a Vi. Climax Appeal,</>
<appeal_def>increase the unit's memories by {0}</>",,
ST_In_MD/TEXT_01_4113,"<appeal_def>Da.クライマックスアピール終了時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>At the end of a Da. Climax Appeal,</>
<appeal_def>increase the unit's memories by {0}</>",,
ST_In_MD/TEXT_01_4114,"<appeal_def>Da.クライマックスアピール終了時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>At the end of a Da. Climax Appeal,</>
<appeal_def>increase the unit's memories by {0}</>",,
ST_In_MD/TEXT_01_4115,"<appeal_def>Vi.クライマックスアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of a Vi. Climax Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_4116,"<appeal_def>Vi.クライマックスアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of a Vi. Climax Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_4117,"<appeal_def>Vo.クライマックスアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of a Vo. Climax Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_4118,"<appeal_def>Vo.クライマックスアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of a Vo. Climax Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_6301,ヒートアップサウンド,Heat Up Sound,,
ST_In_MD/TEXT_01_6302,ヒートワイドサウンド,Heat Wide Sound,,
ST_In_MD/TEXT_01_6303,シンセシスブースター,Synthesis Booster,,
ST_In_MD/TEXT_01_6304,ボーカルアッパー,Vocal Upper,,
ST_In_MD/TEXT_01_6305,ダンスアッパー,Dance Upper,,
ST_In_MD/TEXT_01_6306,ビジュアルアッパー,Visual Upper,,
ST_In_MD/TEXT_01_6307,ヒートアップユニチャ,Heat Up Unison Charge,"based on descriptions of id XXXX+1000, yunicha is short for Unison Charge",
ST_In_MD/TEXT_01_6308,ヒートワイドユニチャ,Heat Wide Unison Charge,,
ST_In_MD/TEXT_01_6309,シンセシスユニチャ,Synthesis Unison Charge,,
ST_In_MD/TEXT_01_6310,アシッドウェーブ,Acid Wave,,
ST_In_MD/TEXT_01_6311,バステッドイマジン,Busted Imagine,,
ST_In_MD/TEXT_01_6312,ボーカルユニチャ,Vocal Unison Charge,,
ST_In_MD/TEXT_01_6313,ダンスユニチャ,Dance Unison Charge,,
ST_In_MD/TEXT_01_6314,ビジュアルユニチャ,Visual Unison Charge,,
ST_In_MD/TEXT_01_6315,ヒートアップコンプ,Heat Up Complete,"based on descriptions of id XXXX+1000, comp is short for complete/completion",
ST_In_MD/TEXT_01_6316,ヒートワイドコンプ,Heat Wide Complete,,
ST_In_MD/TEXT_01_6317,シンセシスコンプ,Synthesis Complete,,
ST_In_MD/TEXT_01_6318,アシッドユニチャ,Acid Unison Charge,,
ST_In_MD/TEXT_01_6319,バステッドユニチャ,Busted Unison Charge,,
ST_In_MD/TEXT_01_6320,スパークルユニチャ,Sparkle Unison Charge,,
ST_In_MD/TEXT_01_6321,ボーカルコンプ,Vocal Complete,,
ST_In_MD/TEXT_01_6322,ダンスコンプ,Dance Complete,,
ST_In_MD/TEXT_01_6323,ビジュアルコンプ,Visual Complete,,
ST_In_MD/TEXT_01_6324,スパークルコンプ,Sparkle Complete,,
ST_In_MD/TEXT_01_6325,ボーカルカウンター,Vocal Counter,,
ST_In_MD/TEXT_01_6326,ダンスカウンター,Dance Counter,,
ST_In_MD/TEXT_01_6327,ビジュアルカウンター,Visual Counter,,
ST_In_MD/TEXT_01_6328,バステッドカウンター,Busted Counter,,
ST_In_MD/TEXT_01_6329,アシッドカウンター,Acid Counter,,
ST_In_MD/TEXT_01_6330,スパークルカウンター,Sparkle Counter,,
ST_In_MD/TEXT_01_6401,ボーカルリクエスト,Vocal Request,,
ST_In_MD/TEXT_01_6402,ダンスリクエスト,Dance Request,,
ST_In_MD/TEXT_01_6403,ビジュアルリクエスト,Visual Request,,
ST_In_MD/TEXT_01_6404,ボーカルセルフ,Vocal Self,,
ST_In_MD/TEXT_01_6405,ダンスセルフ,Dance Self,,
ST_In_MD/TEXT_01_6406,ビジュアルセルフ,Visual Self,,
ST_In_MD/TEXT_01_6407,ヒートアップターム,Heat Up Term,,
ST_In_MD/TEXT_01_6408,メモリアップコンプ,Memory Up Comp,,
ST_In_MD/TEXT_01_6409,オールアッパーセルフ,All Upper Self,,
ST_In_MD/TEXT_01_6410,ヒートワイドパーフェ,Heat Wide Perf,,
ST_In_MD/TEXT_01_6411,オールカウンター,All Counter,,
ST_In_MD/TEXT_01_6412,バステッドパーフェ,Busted Perf,,
ST_In_MD/TEXT_01_6501,北東エリアの思い出,Memories from the Northeast,,
ST_In_MD/TEXT_01_6502,中央エリアの思い出,Memories from the Central,,
ST_In_MD/TEXT_01_6503,南エリアの思い出,Memories from the South,,
ST_In_MD/TEXT_01_6504,西エリアの思い出,Memories from the West,,
ST_In_MD/TEXT_01_6505,上方エリアの思い出,Memories from Kansai,,
ST_In_MD/TEXT_01_6506,首都エリアの思い出,Memories from the Capital,,
ST_In_MD/TEXT_01_7301,"<appeal_def>ユニゾンアピール終了時に</>
<appeal_def>自分のテンションを{0}％上げる</>","<appeal_def>At the end of the Unison Appeal,</>
<appeal_def>increase the idol's tension by {0}%</>","this section is probably for unlockable Unison Appeals
from the unison academy",
ST_In_MD/TEXT_01_7302,"<appeal_def>ユニゾンアピール終了時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>At the end of the Unison Appeal,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_7303,"<appeal_def>ユニゾンアピール終了時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Unison Appeal,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7304,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>全員のVo.スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase everyone's Vo. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7305,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>全員のDa.スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase everyone's Da. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7306,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>全員のVi.スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase everyone's Vi. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7307,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>自分のテンションを{0}％上げる</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase the idol's tension by {0}%</>",,
ST_In_MD/TEXT_01_7308,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase everyone's tension by {0}%</>",,
ST_In_MD/TEXT_01_7309,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7310,"<appeal_def>ユニゾンアピール終了時に</>
<appeal_def>相手のシンクロゲージを{0}％減らす</>","<appeal_def>At the end of the Unison Appeal,</>
<appeal_def>reduce the opponent's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7311,"<appeal_def>ユニゾンアピール終了時に</>
<appeal_def>相手のテンションを{0}％下げる</>","<appeal_def>At the end of the Unison Appeal,</>
<appeal_def>reduce the opponent's tension by {0}%</>",,
ST_In_MD/TEXT_01_7312,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>全員のVo.スキルブーストを{0}％上げる</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase everyone's Vo. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7313,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>全員のDa.スキルブーストを{0}％上げる</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase everyone's Da. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7314,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>全員のVi.スキルブーストを{0}％上げる</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase everyone's Vi. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7315,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>自分のテンションを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase the idol's tension by {0}%.</> ",,
ST_In_MD/TEXT_01_7316,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のテンションを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's tension by {0}%.</> ",,
ST_In_MD/TEXT_01_7317,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>ユニットのシンクロゲージを{0}％増やす</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase the unit's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7318,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>相手のシンクロゲージを{0}％減らす</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>reduce the opponent's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7319,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>相手のテンションを{0}％下げる</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>reduce the opponent's tension by {0}%</>",,
ST_In_MD/TEXT_01_7320,"<appeal_def>ユニゾンチャージのサポート時に</>
<appeal_def>ユニットのスターゲージを{0}％増やす</>","<appeal_def>When supporting in a Unison Charge,</>
<appeal_def>increase the unit's star gauge by {0}%</>",,
ST_In_MD/TEXT_01_7321,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のVo.スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's Vo. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7322,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のDa.スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's Da. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7323,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のVi.スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's Vi. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7324,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>ユニットのスターゲージを{0}％増やす</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase the unit's star gauge by {0}%</>",,
ST_In_MD/TEXT_01_7325,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>全員のVo.スキルブーストを{0}％上げる</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>increase everyone's Vo. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7326,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>全員のDa.スキルブーストを{0}％上げる</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>increase everyone's Da. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7327,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>全員のVi.スキルブーストを{0}％上げる</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>increase everyone's Vi. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7328,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>相手のテンションを{0}％下げる</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>reduce the opponent's tension by {0}%</>",,
ST_In_MD/TEXT_01_7329,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>相手のシンクロゲージを{0}％減らす</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>reduce the opponent's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7330,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>ユニットのスターゲージを{0}％増やす</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>increase the unit's star gauge by {0}%</>",,
ST_In_MD/TEXT_01_7401,"<appeal_def>ユニゾンアピール開始から{0}秒間</>
<appeal_def>能力リクエストをVo.に変える</>","<appeal_def>At the start of a Unison Appeal,</>
<appeal_def>change the appeal type to Vo. for {0} seconds.</> ",,
ST_In_MD/TEXT_01_7402,"<appeal_def>ユニゾンアピール開始から{0}秒間</>
<appeal_def>能力リクエストをDa.に変える</>","<appeal_def>At the start of a Unison Appeal,</>
<appeal_def>change the appeal type to Da. for {0} seconds.</> ",,
ST_In_MD/TEXT_01_7403,"<appeal_def>ユニゾンアピール開始から{0}秒間</>
<appeal_def>能力リクエストをVi.に変える</>","<appeal_def>At the start of a Unison Appeal,</>
<appeal_def>change the appeal type to Vi. for {0} seconds.</> ",,
ST_In_MD/TEXT_01_7404,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>自分のVo.スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase the Vo. skill boost by {0}%</>",,
ST_In_MD/TEXT_01_7405,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>自分のDa.スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase the Da. skill boost by {0}%</>",,
ST_In_MD/TEXT_01_7406,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>自分のVi.スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase the Vi. skill boost by {0}%</>",,
ST_In_MD/TEXT_01_7407,"<appeal_def>ユニゾンアピールが発生している間</>
<appeal_def>自分のテンションを{0}％上げる</>","<appeal_def>During a Unison Appeal,</>
<appeal_def>increase the idol's tension by {0}%.</> ",,
ST_In_MD/TEXT_01_7408,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>ユニットの思い出を{0}増やす</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase the unit's memories by {0}</>",,
ST_In_MD/TEXT_01_7409,"<appeal_def>ユニゾンアピール開始時に</>
<appeal_def>自分の全スキルブーストを{0}％上げる</>","<appeal_def>At the start of the Unison Appeal,</>
<appeal_def>increase all skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7410,"<appeal_def>ユニゾンアピール中のPERFECT達成</>
<appeal_def>1回ごとに全員のテンションを{0}％上げる</>","<appeal_def>Each PERFECT jugdement during Unison</>
<appeal_def>Appeals will increase everyone's Tension</>
<appeal_def>by {0}%.</> ",,
ST_In_MD/TEXT_01_7411,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>全員の全スキルブーストを{0}％上げる</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>increase everyone's skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7412,"<appeal_def>ユニゾンアピール中のPERFECT達成</>
<appeal_def>1回ごとに相手のテンションを{0}％下げる</>","<appeal_def>Each PERFECT jugdement during Unison</>
<appeal_def>reduce the opponent's tension by {0}%</>",,
ST_In_MD/TEXT_01_7501,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のVo.スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's Vo. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7502,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のDa.スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's Da. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7503,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員のVi.スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's Vi. skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_7504,"<appeal_def>ユニゾンカウンター発生時に</>
<appeal_def>相手の思い出を{0}減らす</>","<appeal_def>When a Unison Counter occurs,</>
<appeal_def>reduce the opponent's memories by {0}</>",,
ST_In_MD/TEXT_01_7505,"<appeal_def>ユニゾンアピール中のPERFECT達成</>
<appeal_def>1回ごとに相手のシンクロゲージを{0}％減らす</>","<appeal_def>Each PERFECT jugdement during Unison</>
<appeal_def>Appeals will reduce the opponent's Synchro </>
<appeal_def>Gauge by {0}%</>",,
ST_In_MD/TEXT_01_7506,"<appeal_def>ユニゾンコンプリート達成時に</>
<appeal_def>全員の全スキルブーストを{0}％上げる</>","<appeal_def>Achieving Unison Complete will</>
<appeal_def>increase everyone's skill boosts by {0}%</>",,
ST_In_MD/TEXT_01_8001,４月３０日,April 30,,
ST_In_MD/TEXT_01_8002,カレイドパビリオン,Kaleido Pavilion,,
ST_In_MD/TEXT_01_8003,５月２８日,May 28,,
ST_In_MD/TEXT_01_8004,スカイヒルズホール,Sky Hills Hall,,
ST_In_MD/TEXT_01_8005,６月３０日,June 30,,
ST_In_MD/TEXT_01_8006,アイドルフューチャー,Idol Future,,
ST_In_MD/TEXT_01_8007,７月３０日,July 30,,
ST_In_MD/TEXT_01_8008,スプラッシュガーデン,Splash Garden,,
ST_In_MD/TEXT_01_8009,８月２７日,August 27,,
ST_In_MD/TEXT_01_8010,デルタライトキャンプ,Delta Light Camp,,
ST_In_MD/TEXT_01_8011,９月３０日,September 30,,
ST_In_MD/TEXT_01_8012,LOVEフラッグシアター,LOVE Flag Theater,,
ST_In_MD/TEXT_01_8013,１０月２９日,October 29,,
ST_In_MD/TEXT_01_8014,ナイトメアカーニバル,Nightmare Carnival,,
ST_In_MD/TEXT_01_8015,１１月３０日,November 30,,
ST_In_MD/TEXT_01_8016,サプライズ☆アリーナ,Suprise☆Arena,,
ST_In_MD/TEXT_01_8017,１２月３１日,December 31,,
ST_In_MD/TEXT_01_8018,スターリットドーム,Starlit Dome,,
ST_In_MD/TEXT_01_CAP_DETAIL_0355,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>","this section describes opponent Climax Appeals.
subject noun use should not confuse readers",
ST_In_MD/TEXT_01_CAP_DETAIL_0357,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0360,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0373_1,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0373_2,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0373_3,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0374_1,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the synchronization by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0374_2,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the synchronization by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0374_3,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the synchronization by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0377_1,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the synchronization by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0377_2,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the synchronization by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0377_3,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロ増加量を{0}％上げる</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the synchronization by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0507,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>相手のシンクロゲージを{0}％減らす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>reduce the opponent's Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0509_1,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0509_2,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
ST_In_MD/TEXT_01_CAP_DETAIL_0509_3,"<appeal_def>クライマックスアピール終了時に</>
<appeal_def>自分のシンクロゲージを{0}％増やす</>","<appeal_def>At the end of the Climax Appeal,</>
<appeal_def>increase the Synchro Gauge by {0}%</>",,
